index,orders,orders_roll_7,orders_roll_30,orders_roll_90,orders_roll_365,orders_yoy_roll_7,orders_yoy_roll_30,orders_yoy_roll_90,orders_yoy_roll_365,adj_sales,adj_sales_roll_7,adj_sales_roll_30,adj_sales_roll_90,adj_sales_roll_365
2003-06-30,0,0.14285714285714285,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3166.8199999999983,5602.7519999999995,5823.864555555556,0.0
2003-07-01,1,0.2857142857142857,0.23333333333333334,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,25624.88,6827.517142857141,6456.914666666667,6108.585444444445,0.0
2003-07-02,1,0.42857142857142855,0.26666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,59280.51,15296.161428571428,8432.931666666667,6767.257777777779,0.0
2003-07-03,0,0.42857142857142855,0.23333333333333334,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15296.161428571428,6150.86,6491.953222222222,0.0
2003-07-04,1,0.42857142857142855,0.26666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,17251.08,14593.781428571427,6725.896,6683.631888888889,0.0
2003-07-05,0,0.42857142857142855,0.26666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,14593.781428571427,6725.896,6683.631888888889,0.0
2003-07-06,0,0.42857142857142855,0.23333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,14593.781428571427,6144.293333333333,6683.631888888889,0.0
2003-07-07,0,0.42857142857142855,0.23333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,14593.781428571427,6144.293333333333,6683.631888888889,0.0
2003-07-08,0,0.2857142857142857,0.23333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,10933.084285714285,6144.293333333333,6683.631888888889,0.0
2003-07-09,0,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2464.4399999999982,6144.293333333333,6683.631888888889,0.0
2003-07-10,1,0.2857142857142857,0.26666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,15146.32,4628.199999999998,6649.170666666667,6832.910333333332,0.0
2003-07-11,0,0.14285714285714285,0.26666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2163.759999999998,6649.170666666667,6832.910333333332,0.0
2003-07-12,0,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2163.759999999998,5569.961,6832.910333333332,0.0
2003-07-13,0,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2163.759999999998,5569.961,6832.910333333332,0.0
2003-07-14,0,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2163.759999999998,5569.961,6832.910333333332,0.0
2003-07-15,0,0.14285714285714285,0.23333333333333334,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,2163.759999999998,5569.961,6347.827333333333,0.0
2003-07-16,1,0.2857142857142857,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,28397.26,6220.511428571427,5595.592999999999,6663.352444444444,0.0
2003-07-17,0,0.14285714285714285,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,4056.7514285714265,5595.592999999999,6663.352444444444,0.0
2003-07-18,0,0.14285714285714285,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,4056.7514285714265,5595.592999999999,6663.352444444444,0.0
2003-07-19,0,0.14285714285714285,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,4056.7514285714265,5595.592999999999,6663.352444444444,0.0
2003-07-20,0,0.14285714285714285,0.2,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,4056.7514285714265,5595.592999999999,6616.472444444445,0.0
2003-07-21,0,0.14285714285714285,0.2,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,4056.7514285714265,5595.592999999999,6616.472444444445,0.0
2003-07-22,0,0.14285714285714285,0.2,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,4056.7514285714265,5595.592999999999,6616.472444444445,0.0
2003-07-23,0,0.0,0.2,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5595.592999999999,6616.472444444445,0.0
2003-07-24,1,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,42031.83,6004.547142857141,6996.6539999999995,7083.492777777778,0.0
2003-07-25,0,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,6004.547142857141,6996.6539999999995,7083.492777777778,0.0
2003-07-26,0,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,6004.547142857141,6996.6539999999995,7083.492777777778,0.0
2003-07-27,0,0.14285714285714285,0.2,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,6004.547142857141,6257.729333333334,6654.280111111112,0.0
2003-07-28,0,0.14285714285714285,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6004.547142857141,6257.729333333334,6094.306111111112,0.0
2003-07-29,0,0.14285714285714285,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6004.547142857141,6257.729333333334,6094.306111111112,0.0
2003-07-30,0,0.14285714285714285,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6004.547142857141,6257.729333333334,6094.306111111112,0.0
2003-07-31,0,0.0,0.16666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403.566666666667,6094.306111111112,0.0
2003-08-01,1,0.14285714285714285,0.16666666666666666,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,31569.43,4509.9185714285695,4479.8640000000005,6445.077555555556,0.0
2003-08-02,0,0.14285714285714285,0.16666666666666666,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,4509.9185714285695,4479.8640000000005,6445.077555555556,0.0
2003-08-03,0,0.14285714285714285,0.13333333333333333,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,4509.9185714285695,3904.828,6445.077555555556,0.0
2003-08-04,0,0.14285714285714285,0.13333333333333333,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,4509.9185714285695,3904.828,6445.077555555556,0.0
2003-08-05,0,0.14285714285714285,0.13333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4509.9185714285695,3904.828,6234.278,0.0
2003-08-06,0,0.14285714285714285,0.13333333333333333,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,4509.9185714285695,3904.828,5651.146444444445,0.0
2003-08-07,0,0.14285714285714285,0.13333333333333333,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,4509.9185714285695,3904.828,5651.146444444445,0.0
2003-08-08,1,0.14285714285714285,0.16666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,63088.16,9012.594285714284,6007.766666666666,6352.126000000001,0.0
2003-08-09,0,0.14285714285714285,0.13333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,9012.594285714284,5502.8893333333335,6352.126000000001,0.0
2003-08-10,1,0.2857142857142857,0.16666666666666666,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,45738.39,15546.649999999998,7027.502333333334,6860.330333333333,0.0
2003-08-11,0,0.2857142857142857,0.16666666666666666,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15546.649999999998,7027.502333333334,6860.330333333333,0.0
2003-08-12,0,0.2857142857142857,0.16666666666666666,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,15546.649999999998,7027.502333333334,6860.330333333333,0.0
2003-08-13,1,0.42857142857142855,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1637.2,15780.535714285712,7082.075666666667,6878.521444444445,0.0
2003-08-14,0,0.42857142857142855,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,15780.535714285712,7082.075666666667,6878.521444444445,0.0
2003-08-15,0,0.2857142857142857,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,6767.941428571426,6135.500333333333,6878.521444444445,0.0
2003-08-16,0,0.2857142857142857,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,6767.941428571426,6135.500333333333,6878.521444444445,0.0
2003-08-17,0,0.14285714285714285,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,233.88571428571223,6135.500333333333,6878.521444444445,0.0
2003-08-18,0,0.14285714285714285,0.16666666666666666,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,233.88571428571223,6135.500333333333,6694.5181111111115,0.0
2003-08-19,0,0.14285714285714285,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,233.88571428571223,6135.500333333333,6210.2314444444455,0.0
2003-08-20,0,0.0,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6135.500333333333,6210.2314444444455,0.0
2003-08-21,0,0.0,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6135.500333333333,6210.2314444444455,0.0
2003-08-22,0,0.0,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6135.500333333333,6210.2314444444455,0.0
2003-08-23,0,0.0,0.13333333333333333,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4734.439333333333,6210.2314444444455,0.0
2003-08-24,0,0.0,0.13333333333333333,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4734.439333333333,6210.2314444444455,0.0
2003-08-25,1,0.14285714285714285,0.16666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,55776.12,7968.017142857141,6593.6433333333325,6829.966111111112,0.0
2003-08-26,0,0.14285714285714285,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,7968.017142857141,6593.6433333333325,6151.374888888889,0.0
2003-08-27,0,0.14285714285714285,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,7968.017142857141,6593.6433333333325,6151.374888888889,0.0
2003-08-28,0,0.14285714285714285,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,7968.017142857141,6593.6433333333325,6151.374888888889,0.0
2003-08-29,0,0.14285714285714285,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,7968.017142857141,6593.6433333333325,6151.374888888889,0.0
2003-08-30,0,0.14285714285714285,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,7968.017142857141,6593.6433333333325,6151.374888888889,0.0
2003-08-31,0,0.14285714285714285,0.13333333333333333,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,7968.017142857141,5541.329,6151.374888888889,0.0
2003-09-01,0,0.0,0.13333333333333333,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5541.329,5390.684333333334,0.0
2003-09-02,0,0.0,0.13333333333333333,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5541.329,5390.684333333334,0.0
2003-09-03,1,0.14285714285714285,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,7600.12,1085.7314285714265,5794.666333333334,5475.130111111112,0.0
2003-09-04,0,0.14285714285714285,0.16666666666666666,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1085.7314285714265,5794.666333333334,5281.262555555556,0.0
2003-09-05,1,0.2857142857142857,0.2,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,34992.4,6084.6457142857125,6961.079666666667,5670.067,0.0
2003-09-06,0,0.2857142857142857,0.2,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,6084.6457142857125,6961.079666666667,5670.067,0.0
2003-09-07,0,0.2857142857142857,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,6084.6457142857125,4858.1410000000005,5670.067,0.0
2003-09-08,0,0.2857142857142857,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,6084.6457142857125,4858.1410000000005,5670.067,0.0
2003-09-09,0,0.2857142857142857,0.13333333333333333,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,6084.6457142857125,3333.528,5670.067,0.0
2003-09-10,0,0.14285714285714285,0.13333333333333333,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,4998.914285714284,3333.528,5310.330444444445,0.0
2003-09-11,1,0.2857142857142857,0.16666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,47191.76,11740.594285714284,4906.586666666667,5834.683333333333,0.0
2003-09-12,1,0.2857142857142857,0.16666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,34100.03,11613.112857142854,5988.6810000000005,6213.5725555555555,0.0
2003-09-13,0,0.2857142857142857,0.16666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,11613.112857142854,5988.6810000000005,6213.5725555555555,0.0
2003-09-14,0,0.2857142857142857,0.16666666666666666,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,11613.112857142854,5988.6810000000005,5906.591444444444,0.0
2003-09-15,0,0.2857142857142857,0.16666666666666666,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,11613.112857142854,5988.6810000000005,5906.591444444444,0.0
2003-09-16,0,0.2857142857142857,0.16666666666666666,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,11613.112857142854,5988.6810000000005,5906.591444444444,0.0
2003-09-17,0,0.2857142857142857,0.16666666666666666,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,11613.112857142854,5988.6810000000005,5906.591444444444,0.0
2003-09-18,0,0.14285714285714285,0.16666666666666666,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,4871.432857142855,5988.6810000000005,5906.591444444444,0.0
2003-09-19,1,0.14285714285714285,0.2,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,44219.36,6317.051428571426,7462.659666666667,6397.917666666666,0.0
2003-09-20,0,0.14285714285714285,0.2,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,6317.051428571426,7462.659666666667,6397.917666666666,0.0
2003-09-21,1,0.2857142857142857,0.23333333333333334,0.2,0.0,0.0,0.0,0.0,0.0,37501.58,11674.419999999998,8712.712333333335,6814.601888888888,0.0
2003-09-22,0,0.2857142857142857,0.23333333333333334,0.2,0.0,0.0,0.0,0.0,0.0,0.0,11674.419999999998,8712.712333333335,6814.601888888888,0.0
2003-09-23,0,0.2857142857142857,0.23333333333333334,0.2,0.0,0.0,0.0,0.0,0.0,0.0,11674.419999999998,8712.712333333335,6814.601888888888,0.0
2003-09-24,0,0.2857142857142857,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,11674.419999999998,6853.508333333333,6814.601888888888,0.0
2003-09-25,1,0.42857142857142855,0.23333333333333334,0.2,0.0,0.0,0.0,0.0,0.0,10640.29,13194.461428571425,7208.184666666666,6686.519111111111,0.0
2003-09-26,0,0.2857142857142857,0.23333333333333334,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6877.409999999998,7208.184666666666,6686.519111111111,0.0
2003-09-27,0,0.2857142857142857,0.23333333333333334,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6877.409999999998,7208.184666666666,6686.519111111111,0.0
2003-09-28,1,0.2857142857142857,0.26666666666666666,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,47727.82,8338.301428571427,8799.112,7216.828222222222,0.0
2003-09-29,0,0.2857142857142857,0.26666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,8338.301428571427,8799.112,6932.107333333333,0.0
2003-09-30,0,0.2857142857142857,0.26666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,8338.301428571427,8799.112,6273.435,0.0
2003-10-01,0,0.2857142857142857,0.26666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,8338.301428571427,8799.112,6273.435,0.0
2003-10-02,1,0.2857142857142857,0.3,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,5142.15,7552.852857142855,8970.517,6138.891333333333,0.0
2003-10-03,0,0.2857142857142857,0.26666666666666666,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,7552.852857142855,8717.179666666667,6138.891333333333,0.0
2003-10-04,1,0.42857142857142855,0.3,0.2,0.0,0.0,0.0,0.0,0.0,27257.79,11446.822857142854,9625.772666666666,6441.755666666667,0.0
2003-10-05,1,0.42857142857142855,0.3,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,45078.76,11068.385714285712,9961.984666666667,6942.630777777778,0.0
2003-10-06,2,0.7142857142857143,0.36666666666666664,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,68880.71,20908.487142857142,12258.008333333333,7707.972,0.0
2003-10-07,0,0.7142857142857143,0.36666666666666664,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,20908.487142857142,12258.008333333333,7707.972,0.0
2003-10-08,1,0.8571428571428571,0.4,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,5774.48,21733.41285714286,12450.491000000002,7603.840444444446,0.0
2003-10-09,0,0.7142857142857143,0.4,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,20998.820000000003,12450.491000000002,7603.840444444446,0.0
2003-10-10,2,1.0,0.4666666666666667,0.25555555555555554,0.0,0.0,0.0,0.0,0.0,63972.95,30137.812857142857,14582.922666666667,8314.651000000002,0.0
2003-10-11,1,1.0,0.4666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,24159.14,29695.14857142857,13815.168666666666,8583.08588888889,0.0
2003-10-12,0,0.8571428571428571,0.43333333333333335,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,23255.32571428571,12678.501,8583.08588888889,0.0
2003-10-13,0,0.5714285714285714,0.43333333333333335,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,13415.224285714285,12678.501,8583.08588888889,0.0
2003-10-14,0,0.5714285714285714,0.43333333333333335,0.25555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,13415.224285714285,12678.501,8267.560777777779,0.0
2003-10-15,0,0.42857142857142855,0.43333333333333335,0.25555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,12590.298571428571,12678.501,8267.560777777779,0.0
2003-10-16,0,0.42857142857142855,0.43333333333333335,0.25555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,12590.298571428571,12678.501,8267.560777777779,0.0
2003-10-17,1,0.2857142857142857,0.4666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,40321.61,9211.535714285714,14022.554666666667,8715.578666666668,0.0
2003-10-18,1,0.2857142857142857,0.5,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,33180.59,10500.314285714285,15128.574333333334,9084.25188888889,0.0
2003-10-19,0,0.2857142857142857,0.4666666666666667,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,10500.314285714285,13654.595666666666,9084.25188888889,0.0
2003-10-20,1,0.42857142857142855,0.5,0.28888888888888886,0.0,0.0,0.0,0.0,0.0,25284.75,14112.421428571428,14497.420666666667,9365.193555555556,0.0
2003-10-21,2,0.7142857142857143,0.5333333333333333,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,40412.28,19885.604285714282,14594.444,9814.21888888889,0.0
2003-10-22,1,0.8571428571428571,0.5666666666666667,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,77809.37,31001.228571428568,17188.089666666667,10211.747111111112,0.0
2003-10-23,0,0.8571428571428571,0.5666666666666667,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,31001.228571428568,17188.089666666667,10211.747111111112,0.0
2003-10-24,0,0.7142857142857143,0.5666666666666667,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,25240.99857142857,17188.089666666667,10211.747111111112,0.0
2003-10-25,0,0.5714285714285714,0.5333333333333333,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,20500.91428571428,16833.413333333334,10211.747111111112,0.0
2003-10-26,0,0.5714285714285714,0.5333333333333333,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,20500.91428571428,16833.413333333334,10211.747111111112,0.0
2003-10-27,0,0.42857142857142855,0.5333333333333333,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,16888.807142857142,16833.413333333334,10211.747111111112,0.0
2003-10-28,1,0.2857142857142857,0.5333333333333333,0.32222222222222224,0.0,0.0,0.0,0.0,0.0,62305.47,20016.405714285713,17319.335,10904.030111111111,0.0
2003-10-29,0,0.14285714285714285,0.5333333333333333,0.32222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,8900.781428571428,17319.335,10904.030111111111,0.0
2003-10-30,0,0.14285714285714285,0.5333333333333333,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,8900.781428571428,17319.335,10553.258666666667,0.0
2003-10-31,0,0.14285714285714285,0.5333333333333333,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,8900.781428571428,17319.335,10553.258666666667,0.0
2003-11-01,0,0.14285714285714285,0.5,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,8900.781428571428,17147.93,10553.258666666667,0.0
2003-11-02,0,0.14285714285714285,0.5,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,8900.781428571428,17147.93,10553.258666666667,0.0
2003-11-03,0,0.14285714285714285,0.4666666666666667,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,8900.781428571428,16239.337,10553.258666666667,0.0
2003-11-04,2,0.2857142857142857,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,56730.1,8104.3,16627.715,11183.593111111111,0.0
2003-11-05,3,0.7142857142857143,0.5333333333333333,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,82140.8,19838.7,17069.718,12096.268666666669,0.0
2003-11-06,3,1.1428571428571428,0.6333333333333333,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,114456.85,36189.67857142857,20884.946333333333,12667.03188888889,0.0
2003-11-07,1,1.2857142857142858,0.6333333333333333,0.4,0.0,0.0,0.0,0.0,0.0,34311.35,41091.3,21836.175333333333,13048.26911111111,0.0
2003-11-08,1,1.4285714285714286,0.6666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,38098.24,46533.90571428572,23106.116666666665,12963.378555555557,0.0
2003-11-09,0,1.4285714285714286,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,46533.90571428572,20973.684999999998,12963.378555555557,0.0
2003-11-10,0,1.4285714285714286,0.5666666666666667,0.4,0.0,0.0,0.0,0.0,0.0,0.0,46533.90571428572,20168.38033333333,12963.378555555557,0.0
2003-11-11,1,1.2857142857142858,0.6,0.4,0.0,0.0,0.0,0.0,0.0,48874.28,45411.64571428572,21797.522999999997,13488.234999999999,0.0
2003-11-12,2,1.1428571428571428,0.6666666666666666,0.4222222222222222,0.0,0.0,0.0,0.0,0.0,111156.73,49556.77857142857,25502.74733333333,14723.309777777777,0.0
2003-11-13,1,0.8571428571428571,0.7,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,40061.66,38928.89428571429,26838.136,15168.439333333334,0.0
2003-11-14,3,1.1428571428571428,0.8,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,131236.0,52775.27285714286,31212.669333333335,16626.61711111111,0.0
2003-11-15,0,1.0,0.8,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,47332.66714285715,31212.669333333335,16626.61711111111,0.0
2003-11-16,0,1.0,0.7666666666666667,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,47332.66714285715,29868.615666666665,16626.61711111111,0.0
2003-11-17,0,1.0,0.7333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,47332.66714285715,28762.596,16626.61711111111,0.0
2003-11-18,2,1.1428571428571428,0.8,0.4888888888888889,0.0,0.0,0.0,0.0,0.0,38993.82,45921.172857142854,30062.39,17059.881777777777,0.0
2003-11-19,1,1.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,10986.56,31611.148571428574,29585.783666666666,17181.954666666665,0.0
2003-11-20,2,1.1428571428571428,0.8,0.5222222222222223,0.0,0.0,0.0,0.0,0.0,95344.63,39508.71571428572,31416.862,18241.339444444442,0.0
2003-11-21,1,0.8571428571428571,0.8,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,37878.55,26171.937142857143,30085.83466666667,18662.21222222222,0.0
2003-11-22,0,0.8571428571428571,0.8,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,26171.937142857143,30085.83466666667,18662.21222222222,0.0
2003-11-23,0,0.8571428571428571,0.8,0.5222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,26171.937142857143,30085.83466666667,18042.477555555557,0.0
2003-11-24,0,0.8571428571428571,0.8,0.5222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,26171.937142857143,30085.83466666667,18042.477555555557,0.0
2003-11-25,2,0.8571428571428571,0.8666666666666667,0.5444444444444444,0.0,0.0,0.0,0.0,0.0,80218.06,32061.114285714284,32759.77,18933.789333333334,0.0
2003-11-26,2,1.0,0.9333333333333333,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,86508.07,42849.90142857143,35643.37233333333,19894.990111111114,0.0
2003-11-27,1,0.8571428571428571,0.9333333333333333,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,22841.96,32492.377142857145,34327.922,20148.789666666667,0.0
2003-11-28,0,0.7142857142857143,0.9333333333333333,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,27081.155714285716,34327.922,20148.789666666667,0.0
2003-11-29,0,0.7142857142857143,0.9333333333333333,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,27081.155714285716,34327.922,20148.789666666667,0.0
2003-11-30,0,0.7142857142857143,0.9333333333333333,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,27081.155714285716,34327.922,20148.789666666667,0.0
2003-12-01,2,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,33666.44,31890.647142857146,35450.13666666667,20522.861222222222,0.0
2003-12-02,2,1.0,1.0666666666666667,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,109432.27,36064.10571428572,39097.879,21654.329555555556,0.0
2003-12-03,1,0.8571428571428571,1.1,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,16384.76,26046.489999999998,39644.03766666667,21836.382444444444,0.0
2003-12-04,0,0.7142857142857143,1.0333333333333334,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,22783.352857142858,37753.03433333334,21447.578,0.0
2003-12-05,1,0.8571428571428571,0.9666666666666667,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,38662.21,28306.52571428571,36303.74800000001,21877.15811111111,0.0
2003-12-06,0,0.8571428571428571,0.8666666666666667,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,28306.52571428571,32488.51966666667,21877.15811111111,0.0
2003-12-07,0,0.8571428571428571,0.8333333333333334,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,28306.52571428571,31344.808,21877.15811111111,0.0
2003-12-08,0,0.5714285714285714,0.8,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,23497.034285714286,30074.866666666665,21877.15811111111,0.0
2003-12-09,1,0.42857142857142855,0.8333333333333334,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,63730.78,16968.25,32199.226000000002,22585.27788888889,0.0
2003-12-10,0,0.2857142857142857,0.8333333333333334,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,14627.570000000002,32199.226000000002,22060.925,0.0
